time_points	1	2	3	4	5	6	7	8	9	10	11	12	13	14
MRC2	3.81253625	3.08128	3.320415	3.68275375	3.1373475	3.4850775	3.4877025	3.6363875	4.81899875	3.4824375	3.65762625	4.4004025	3.8421625	3.61266375
PLCB3	3.90900125	3.17745625	3.2952475	3.12788125	3.1474625	3.08254625	3.02880125	3.45314875	3.61525375	3.81269	3.78835875	3.72531875	3.414765	3.47057375
BCAR1	3.76428625	3.9845825	4.21428125	4.18096875	3.7194775	4.13820875	4.21895125	3.64165375	3.92842125	3.79899625	3.26644375	3.28065875	3.59898	3.59328125
ACTR5	0.55470975	0.54137675	0.632425125	0.58686625	0.562037125	0.601833	0.724099875	0.50398825	0.532365	0.54952575	0.61277425	0.591763875	0.513432875	0.611030125
61E3.4	2.75095125	3.73357625	4.18549625	3.04206375	2.8314325	4.16151875	2.81281875	3.11247125	3.5443175	3.52077125	2.8950675	3.87077875	3.7444675	2.86628375
CALCOCO2	4.6938175	4.052355	3.8267275	4.4979225	3.84779	3.547265	2.97558125	3.49481125	2.7771925	2.55518	3.24477	3.73672375	2.523965	2.8906175
ATPIF1	37.8085125	34.2219875	34.3131125	38.887275	33.0754125	34.12745	35.7807375	40.47425	37.621825	36.14635	38.2974125	37.501	43.761425	39.4749
NUDC	19.3384125	18.1600625	18.290975	18.6543	20.4725375	18.8295875	18.7371	17.914625	18.155525	17.071075	17.6867875	18.4879625	18.402925	18.6912375
WDR1	43.486625	38.43955	37.4669625	37.2117375	39.22175	45.9976125	45.1795875	41.444475	51.15105	42.5567625	42.251175	45.0061625	45.4953375	38.2249125
RRP7B	3.63942875	4.11302	4.27470375	4.087455	3.930345	4.0985625	4.53032875	4.088605	3.5866375	3.682575	3.5279725	3.22387125	4.04573875	3.289305
GDI2	18.9335125	16.899775	16.5489625	15.6689625	17.12725	17.5936375	19.68455	16.67695	17.352725	16.6364875	15.56865	20.97045	18.2149125	15.888775
UBA1	16.75215	16.2726875	16.650125	16.391425	15.3222625	17.3907625	16.3571125	18.125375	16.471175	16.737175	18.088875	16.01695	17.866	17.2584375
MKX	0.99539475	0.937825875	0.916098875	1.477129875	1.2029615	0.893453625	0.656732125	0.889641375	0.54412325	0.54269325	0.54126325	0.4182295	0.597875	0.48323
KCTD20	1.894395375	2.0478575	2.0923025	1.75061	1.74828125	1.59745275	2.0566175	1.495839	1.902622	1.88135625	1.8462375	1.7476675	2.0694325	1.5504095
LONP2	2.51575875	1.79687125	1.98256625	2.22550375	2.13502375	1.954235	2.02469375	2.25547875	2.45463125	1.91166625	2.3354375	1.98295625	2.19447	1.89259625
SNRPF	6.7217525	7.46519	6.7944525	8.772145	6.8820175	6.77825	8.15410125	7.37880125	8.3745775	7.49499875	8.127055	7.66819	8.425765	9.11491625
61E3.4	5.22610625	7.4567475	7.6519375	5.8809125	5.90397875	7.0848575	5.54674125	5.4207	6.3000225	5.4835325	5.21968125	7.352685	6.60037875	5.97813875
RP11-421L21.3	0.96207375	0.636886375	0.8511465	0.727291063	0.603435625	0.686559375	0.8718722	0.68152325	0.810787875	0.754032875	0.697277875	0.8945115	0.822868875	0.72326225
NAA35	1.605795	1.67591625	1.497315	1.649565	1.801815	1.7222175	1.98384	1.52694875	1.57130625	1.6634025	1.524673375	1.8169975	1.66291	1.6505425
LAMP1	7.8633575	7.49867875	7.2786675	8.5286625	7.60713125	8.31517	8.5803325	8.99142375	8.32572375	8.7373275	7.5352625	7.7199325	8.6877475	8.69263625
PDXK	17.15065	16.807475	18.827025	17.000225	16.106	18.8189625	16.6396	18.21415	15.5235625	16.82845	15.8249375	15.7139625	20.43085	18.8354875
TAF10	12.65503	12.6768	14.9105625	13.53254125	13.87415	13.3605375	13.8185875	16.1425	14.348325	14.8993875	15.258975	16.0416	17.292825	19.0937875
KHDRBS1	6.51081625	6.79250875	6.72001	7.30743125	6.9873425	6.86141375	6.966505	6.57260625	6.474705	6.991945	6.81241375	7.72483375	6.39815125	7.16613
POLR3A	2.58762375	2.9430925	3.03313125	3.311605	2.14914375	2.8277925	2.395484875	2.16752125	2.3176175	2.4436575	2.151185	2.12773075	2.60443	2.4894525
TCP1	18.812	19.0241	18.4822375	20.3855125	21.2393625	21.154	19.7013	20.9747875	20.04855	19.7549875	20.375175	19.07725	20.0343	18.8552375
PLP2	16.2043	17.0320875	16.4390875	14.2916	15.05985	16.9485875	16.404725	18.8592875	16.473475	17.1055625	15.7085875	15.6472125	17.3493	16.2097125
LSS	2.178475625	1.749392875	1.88532375	1.50119825	1.79330125	1.852645	1.93113375	1.49680375	1.786955625	1.63405375	1.57323875	1.928525875	1.731285	1.64243375
IGFBP2	1.8872225	1.51673625	1.57067375	1.320081375	1.79270125	1.37554	1.6949575	1.72475375	1.444331625	1.81327125	1.40465225	1.541458375	1.6495265	1.4130795
TFE3	2.12356375	2.52647375	2.379185	2.09347875	2.12851	2.23713625	1.9066975	1.8767725	2.0834725	1.8166005	1.9723525	2.15391625	2.05696375	1.8379925
CTSA	12.95844375	11.8087725	13.6062	11.91514875	12.046645	12.945495	10.779445	14.09285	12.1515375	11.24618125	11.42435125	12.34998375	13.3423125	10.88175
CERCAM	7.44464875	5.64907625	6.26671	5.83961875	5.6314125	6.08999125	5.9018725	6.1009	5.2468425	5.87648375	5.68446125	5.07335625	6.4174875	5.36545
GBE1	3.0686375	3.128885	2.86049	2.9089675	2.9270825	2.67957	2.63995	2.85	2.9505275	2.8574525	2.84198	3.44153125	2.84282625	2.81520875
ARF4	14.07898875	14.9690875	12.745025	17.2255375	11.6757775	13.25021125	14.7915	11.456415	13.03331125	11.6300825	12.800705	11.99139125	14.576275	13.28883125
ALG2	0.83349275	0.950888625	0.79868375	0.835805125	0.910421	0.747887	0.730660875	0.76226025	0.851481875	0.847726625	0.786940875	0.825807	0.72426575	0.780536125
MST4	4.92109	5.04339375	5.04408	5.16865625	5.4850925	5.802195	6.2863825	5.17450875	5.0095525	4.741965	4.67551125	5.45071625	5.18915	5.29534375
H2AFY	24.026475	23.92655	25.487975	23.4661625	24.0506875	25.33075	24.4857125	27.3215	25.49395	25.2071625	22.3402875	23.2410125	24.22155	24.1776625
SRP68	7.11602875	5.9857575	5.79162	5.17060125	5.65918875	6.13312875	5.84066	5.47603375	5.85476125	5.40401375	6.78131875	6.01945625	5.19363625	5.45712
GLA	5.86794875	4.7870075	5.35605875	4.8659375	5.4296175	5.03402625	5.30279375	4.89162375	5.5224175	5.3342575	5.00079875	4.5632825	4.54158125	4.59943
RAN	51.0410125	51.66125	50.586025	49.1952	59.0965625	58.5389375	61.0915	55.2589	50.57785	52.6246375	51.103375	55.7065625	55.1273625	53.59565
SNRNP200	9.93426375	9.80119	9.90322125	9.3503525	8.41852625	9.56431875	9.4357375	10.553725	8.75906125	9.67484125	9.455605	9.08207875	10.0403725	9.13668125
EMP3	32.4960125	26.07235	26.3072875	26.2177	25.0472375	26.3343875	27.714925	27.834625	27.640825	30.171625	22.363755	26.2147125	26.3941875	22.1447625
ALDH9A1	3.97	3.31047	3.4446275	3.51734875	3.23820125	3.36284125	3.813005	3.46162625	2.8739075	3.92412	2.90727375	3.2382775	3.4245	3.06795875
FAIM	2.506595	2.551885	3.10941375	2.41096625	3.0741725	3.05259125	4.1099525	2.358115	2.61992875	3.00017	2.37996125	2.3147275	2.24949375	2.14340975
RRP1B	3.12768625	3.6579875	3.66713625	3.56217875	3.72337875	3.6495725	3.05243375	2.68548875	2.88764875	2.75501375	2.70869125	2.92810125	2.690605	3.01996625
NCOA4	4.9598625	5.0874125	4.86640375	5.07469125	5.5871275	5.35208625	5.35053	4.34981875	5.7867175	4.34344875	4.475765	4.8483575	4.848925	5.13862375
PATL1	1.438375	1.290605375	1.145999125	1.155622125	1.10634425	1.140562125	1.203272	1.199346875	1.54382375	1.381755125	1.387760125	1.710275	1.12418125	1.10940075
FBN1	4.683165	6.13969375	5.37685875	5.361585	4.92293625	5.91387625	5.2786175	6.18254875	5.45305125	5.53187	5.30624125	5.0058175	4.54456875	4.856815
FTL	154.322375	137.531875	148.75425	141.694375	130.40525	135.026	141.784125	150.86075	140.952625	139.689	153.502875	146.058	162.682875	156.794
PRDX1	110.09495	98.0038	98.8763625	88.8192875	110.5343875	97.5691	101.3989625	102.376325	100.770575	95.239425	92.214475	107.2664375	91.272025	89.53175
EPS8L2	6.48666375	7.17521875	6.57500125	7.012705	5.1927275	6.57157125	7.68740375	5.7235	5.84550125	6.33204	5.517795	6.35583625	5.70075	5.25585
PIGS	4.15693125	3.71639625	4.090845	4.45558875	3.69260875	4.33392375	3.75207875	4.286045	3.89980625	4.0619325	4.2222525	3.6884125	4.28710375	4.273775
ILK	6.46459375	7.34414125	6.995935	7.6810975	6.57782125	6.7821525	6.8461025	6.69813375	6.7419575	6.7783275	6.569405	7.39779	7.68671125	7.05245125
DHDDS	3.606305	2.5373025	2.744705	2.7319325	2.2497825	2.7258075	2.42047625	3.20975125	2.0718225	2.7818575	2.16010125	3.6121725	2.131805	2.438255
TUSC3	56.0631375	54.7228875	51.8080875	55.0716625	56.2594125	52.4073375	56.5267375	56.822275	57.2786375	54.6675875	53.0498	57.3242625	50.1713375	54.79215
PRSS21	10.7034125	11.356945	11.18699	10.99362625	10.63150125	11.74576375	11.618835	11.77338375	9.9768125	10.73429125	10.44362375	10.641565	11.23392125	10.5743525
SNRPC	16.2020875	14.2857625	13.433825	13.409175	15.9078	15.064275	16.114475	15.6148875	16.26110125	15.728075	15.3342125	14.18407625	15.2493625	14.6903
GAL	17.7738	16.72	16.9870125	18.4074125	17.682825	18.6126375	18.5520625	17.985725	17.070725	16.6806875	17.64065	16.15395	17.0263375	17.3112875
PRKCSH	27.1282875	24.572725	26.7044875	22.7876125	24.58935	25.2657125	26.2424625	27.6543625	23.7970875	25.606775	24.880175	25.4647875	27.5468625	26.088775
NDUFA12	9.07612125	8.61180125	8.11637625	7.7147925	7.9861	8.844395	9.17678625	10.65143125	8.6890925	8.714	9.5837825	9.0772175	9.54586625	8.43098125
PIP5K1A	6.30563	8.0361025	6.16843375	7.03671625	7.18765	6.2790975	8.91627625	5.85700125	5.94212375	7.60800875	6.21562	8.20663875	5.733165	6.46934375
ETFA	39.4293875	39.460775	38.4850125	39.6855625	35.1004	35.5343625	42.494025	40.8030125	41.76515	40.263625	39.076075	43.5443625	35.76755	37.9011875
RPL5	78.2387625	75.254025	70.9056125	73.49915	81.8740125	76.4960875	82.6109375	81.4511	80.7688625	75.5133	77.0233625	81.2201375	74.2888375	79.3104875
SDHD	3.79708125	2.97752	3.10161125	2.86675375	3.8104425	2.69007375	3.6075075	3.38793875	3.8200975	3.1684975	2.69593875	3.67122	2.93674125	2.437873875
SMG6	2.912285	2.41261375	2.49981875	2.384609625	3.31187625	3.10483625	3.10602125	4.6231475	3.29202875	3.64678	2.61825825	3.415405	3.100108125	2.78481125
CD63	92.81475	93.42685	88.7337375	86.271025	81.2865	90.4786375	92.770625	99.8948375	93.7773625	97.9236125	84.968875	81.9399125	101.9435875	89.9913625
C11orf58	27.9807375	26.0471	25.746325	30.9248375	27.3191	27.433925	29.6683	27.7653625	26.7896375	25.50315	27.7388875	28.8152875	28.3574	29.2343625
ZNF777	0.501938375	0.589122125	0.619422125	0.57911025	0.510071	0.57037025	0.563724875	0.550847	0.600234625	0.4823465	0.521603125	0.484713625	0.565408	0.480651875
SSR4	27.562425	25.8335375	26.2747375	25.46575	23.098675	24.5836625	25.71595	25.5053875	24.90915	22.4384	26.2341	24.2468625	24.40635	23.8073125
GADD45GIP1	13.8329625	13.3744125	15.63725	13.2614	12.3121575	13.87805	12.9845925	14.626975	12.6365	11.306315	12.94034875	12.5224625	13.999925	12.9400475
ANAPC2	3.68785375	4.07161	2.9461675	3.75049125	3.11543125	2.64687625	2.5822625	2.8759125	2.98614125	3.43882875	2.53015	2.883525	3.2369	2.97822375
MTA2	7.2633	6.96255	6.70916625	7.2297375	7.253875	7.414995	7.2924625	7.34064125	7.39252	7.5308325	6.96865	7.3186825	6.8214525	7.42985875
COMMD4	9.86357125	8.1395375	8.60972625	7.85487125	7.53883625	9.095535	8.03407125	9.4935225	8.60234625	9.403415	8.15074875	7.93393875	9.2643625	8.57669375
GS1-44D20.1	3.46692875	3.6499075	3.4885075	3.41334	3.0676775	3.76200375	3.771611	2.96884375	3.74965625	3.1059975	3.07464125	3.41708875	3.56232125	3.1162925
HLA-A	91.114025	96.12385	102.4643125	85.8793125	88.1909875	105.7965125	95.047375	111.447375	92.5096125	102.7526875	86.736675	88.5308875	98.26865	86.890375
RTCA	2.72721375	2.69387125	2.796595	2.52114	2.9733925	2.48514	3.029255	2.52461	2.71184125	2.55298	2.422705	2.73731125	2.736602875	2.8240725
KIAA2013	2.20501625	2.32647	2.5154925	2.20714875	2.19431375	2.65682875	2.15658625	2.452005	2.10503625	2.19226875	2.1797275	2.17586375	2.82292625	2.51294625
TAF15	16.2137	15.622825	16.657725	14.1845375	14.5010375	16.482175	16.648975	18.4362625	15.331425	15.3091875	14.2258875	14.6438125	17.098725	13.433125
FTH1P7	49.4334125	45.44805	45.4946125	44.1789625	42.660525	40.1331875	44.5971	42.3047	43.5045	41.735875	39.4759625	48.5779	38.4619625	38.8181875
UNC45A	4.35079875	3.8751925	3.99136375	3.8080625	3.999865	3.73549	4.0580125	4.0566725	4.41153875	3.58058	3.9851725	3.58773375	4.2957825	3.4584375
EIF3F	10.240215	11.12934875	11.43069375	8.93798	10.0080975	10.79144375	13.2804	10.92467125	10.53532875	11.1206375	9.30830125	10.52496625	10.995575	10.28376125
ORMDL2	2.78647625	2.96821375	3.19745375	3.08088125	2.99308	3.7286975	3.917075	3.730875	3.7136125	3.95242625	3.011530875	3.39052375	3.2566675	2.8283675
NDUFB8	14.6944625	13.8062125	14.40965	12.84504625	12.53481875	12.7385825	14.560925	16.033	12.62943125	15.15981	14.42593875	15.3173875	14.978825	14.1701025
TUBA1B	154.41	150.09225	151.216375	134.955875	143.973875	145.568625	143.01725	147.96225	147.502375	158.3135	141.1165	146.804	145.22475	148.23325
RPSAP9	14.13315	12.726715	11.83944625	12.58580125	12.433095	12.08859125	13.25080875	12.5763975	13.4041875	13.61241875	12.46343125	13.43712375	11.53623375	12.86648875
RP11-841C19.6	1.783545	1.2213825	1.489728125	1.487780625	1.475457125	1.2904025	1.712644	1.2397475	1.54478	1.2437925	1.288255375	1.57834875	1.2910245	1.178099625
ZNHIT6	1.59209	1.94957875	1.9602125	2.0733475	1.68826375	1.81318125	1.65303625	1.3953375	1.43084375	1.4279215	1.3685475	1.419565	1.40681375	1.423109125
TRPC4AP	4.25795625	4.1392375	4.39376875	4.1383325	4.2797575	4.7296475	4.542375	4.09784375	4.65220125	3.7787225	3.86719875	3.7582825	3.98437	4.17038375
EIF2B4	2.065325	2.94810875	2.42457125	2.01779625	2.143925	2.19277	3.0319	2.20491125	1.94509	2.4712275	2.397235	2.98318125	1.99565875	2.0070625
MTND2P28	74.9162875	66.677275	66.066175	74.116075	63.41725	67.4157	64.1399125	59.1326625	60.124875	60.4678875	57.4038	62.781175	57.3273	59.575575
DCAF13	4.9359325	4.961135	5.032795	5.0556475	6.41570625	6.26542875	7.5454475	5.1976075	5.19077	4.88717875	4.9463475	6.7370025	4.9958175	4.83685
ARPC4	18.3156375	17.8978375	16.715925	18.5747125	17.8813125	18.3040875	18.80775	19.571075	17.1455625	17.4639625	17.9075375	19.57015	18.4167375	18.6860375
AGPAT1	4.6057575	3.92275125	3.9731375	3.5503525	3.59592125	4.04962	3.76531	3.9984025	4.09373875	4.10097625	4.11158125	3.49850625	4.02347125	3.8307025
HLA-C	34.93325	34.2474875	34.742625	30.9533875	30.962325	36.7425375	34.0091625	39.9999125	32.9181125	42.4665875	31.3274	30.3335625	36.10535	33.2553625
ZYG11B	0.417948625	0.32532325	0.298335375	0.297436125	0.349495	0.336669625	0.358035125	0.345449	0.37512025	0.37725075	0.308767	0.40178825	0.308395875	0.310785875
COX5A	31.5209375	30.1853375	27.9894	29.4870625	32.4490625	30.517525	28.0031625	29.6726	30.4806125	28.06365	31.5625125	31.4267125	29.4974125	30.967075
DDOST	9.79787375	8.776495	9.33402875	8.8886075	7.81828125	8.2480425	8.9684125	8.7848125	9.43179625	8.30091	9.1166275	8.07658	9.0690075	9.01642625
UBE2G2	4.2215125	4.73135875	3.7094575	4.585115	4.116785	3.95475875	3.66856125	3.59567125	3.64676	3.54364	3.49034625	3.37035	3.70349875	3.54407875
TRAF4	7.60892	9.17645875	7.9464725	7.0295875	6.87774625	7.54607625	7.80306875	7.07090125	7.705425	7.18384875	6.48887375	7.43942125	7.86130375	7.5318825
MIEN1	2.703575	2.55606875	2.86846625	2.8554625	2.41165125	2.80689	2.3261175	3.40822125	2.3641075	2.4620325	2.35189375	3.132925625	2.80413625	2.8169575
SUN1	5.9042425	6.74303	5.7723625	5.1166775	5.10966125	5.591585	5.41550875	6.72499875	5.82636125	6.1607775	6.646865	5.6208425	6.34273125	5.7171375
JUNB	3.8124	5.73432	3.935175	4.0361275	3.77827875	4.4319925	4.81867875	3.7864875	4.4337475	4.74593625	3.53726125	3.658155	5.17966125	4.0896825
APP	29.077925	29.3829625	29.1735125	23.965225	23.55725	30.7484875	26.1846125	30.233525	27.1439375	29.855225	25.1812125	25.2184625	27.4022875	24.6789625
TMEM184C	0.94273675	0.653830125	0.6355055	0.671229125	0.921127	0.737611375	0.74787825	0.7080195	0.93193625	0.65049475	0.656745	0.825093625	0.7450625	0.689697625
LETMD1	7.9146675	5.24953125	6.13993125	5.341335	6.1564125	5.62729875	6.32521625	5.9218125	5.8624025	6.88871875	5.81170875	6.29301125	5.4462225	5.4892525
CGA	9.507945	11.7633975	9.95888375	10.4626625	11.94601625	9.83742875	10.42706	10.65171	9.92580625	8.2559375	8.06871625	8.60290875	8.222625	8.35660625
SLC22A4	1.640278375	1.606025	1.349402	1.73200325	1.284807625	1.40025075	1.45426475	1.26665975	1.2369995	1.2737825	1.235459375	1.0971625	1.112224875	1.242956125
COX4I1	33.2635	33.2011125	32.3356375	33.7331125	29.3243625	32.1559875	32.6148	35.670675	31.6578125	32.030025	30.81545	28.5028875	31.385475	30.724
ADO	0.4895855	0.6252655	0.499220625	0.65614375	0.43738975	0.455591	0.524639	0.495948375	0.544191875	0.450329875	0.4478685	0.43782425	0.5050485	0.41955025
IFI30	14.274525	13.1195875	14.2536	12.43741875	13.412475	14.5082125	12.9881875	15.8908625	14.8483375	13.792225	12.46072375	14.0688125	14.1729625	13.61695
XAB2	2.2836125	2.26366875	2.42370875	2.48179	2.20694125	2.55668375	2.30821875	2.670675	2.54579625	2.17942875	2.20074875	2.15979375	2.42236875	2.39583625
MRPL36	9.25859	8.4418075	9.578105	9.38076375	9.2440525	8.96379375	9.24147125	9.40610375	8.91918625	8.565495	9.08895625	8.8305175	10.3247275	10.544825
RPS23	71.7925625	69.77135	64.072025	70.5487375	70.3011125	66.3856	74.129175	75.4618625	72.5134125	70.4441375	67.872975	72.6742125	68.8755375	71.4800875
PFN1	62.41985	63.3737625	68.915875	63.9088625	65.257175	70.322925	66.128875	69.0945375	61.9657625	67.5435125	68.039425	67.8727125	81.7963625	80.9495
BABAM1	15.113625	14.423775	15.6860375	14.176275	14.2433875	15.3322625	15.6430375	17.17275	13.6117625	14.66431875	14.4828	15.55325	15.6550375	15.4357
ECI2	8.74499625	7.59756375	7.7217025	6.75822	7.012775	7.1384625	7.61004375	7.656065	7.50053125	7.75952375	6.83056	8.0014475	6.84708875	6.50859625
CCT3	44.6386375	44.7675125	45.4322125	50.30195	45.2807	47.2115625	47.0531125	44.8009375	43.8422125	46.2928625	49.837775	47.67395	44.8016875	45.06865
KARS	10.9564425	11.0515875	10.72055875	10.68668125	12.3021375	11.21520375	13.832425	11.39520875	10.941595	10.1269775	11.364695	11.6272225	10.74323	11.15394
SKP1	37.5935625	35.3195875	34.3580875	33.671825	37.7014	33.7002125	38.7898	36.68325	39.0499	34.4835625	33.3094375	40.1019	31.6963875	31.8959125
OAZ1	33.8679375	33.6144625	31.088025	31.7254875	34.4136125	33.43775	36.5554	38.129225	35.0672375	32.1487	35.306925	33.716025	38.721375	36.859075
ATRX	1.443562125	1.296315	0.928616125	1.9901755	1.889933125	1.467980375	2.20626375	1.976213625	2.09740875	1.6058765	2.281492	1.72384125	1.36713375	2.31868325
RANBP9	1.96591875	1.98828625	2.08100375	1.90712	1.78177	1.79321375	2.46678875	2.32436875	1.94106125	2.0167625	1.6896925	2.67375	1.71094	1.9371825
RAB1B	7.67474625	7.77543	7.71606125	6.78159	6.90560875	8.09576375	7.51985125	7.97661125	7.42222625	7.07955875	7.2567425	7.06693625	7.825135	7.4782075
CMBL	4.6389075	4.55483	4.20747	4.86019125	4.6350075	4.0869425	4.12494875	4.0196175	4.0165225	3.8116275	3.85234	3.99375375	3.93613625	4.12987375
RPL10A	46.397825	47.047725	47.650125	44.923175	47.029775	47.37405	52.08545	52.5160375	46.9123625	50.5111375	51.5417125	49.2361	50.8324	52.10255
UBA52	71.519625	64.9399875	70.913	61.0765625	61.9857125	67.5299625	64.5583	73.1293875	63.8814375	60.9077	64.4270125	58.0894	70.7664875	66.3075
BRI3	10.14814375	8.1862625	8.96850375	8.4738075	9.61763125	10.10182	10.099685	10.73900625	9.5840675	8.9210975	8.70276375	8.93736375	9.116675	8.69359125
NENF	3.46800875	3.00734625	3.0848	3.84408375	2.63626125	2.82489875	2.79805875	3.21788125	2.61053875	2.79487	2.6087125	2.82735375	3.12783875	2.878425
ATP5L	27.0210125	25.9738625	23.2463875	23.3645625	22.4123125	19.56625	21.4933875	21.0295875	22.871925	24.3306	19.48535	20.4242875	21.8088875	21.2657
AC004057.1	48.895775	42.8573125	44.446625	40.0522375	43.1227625	43.937225	44.6960375	52.897025	46.1921875	43.3104875	45.093225	47.893	42.4627625	43.436775
RPLP2	83.0914625	76.7818625	71.6343375	74.0595375	73.7271625	77.0637375	80.321	86.62325	73.08235	84.9686875	76.50005	79.67555	85.3579625	79.131
PRAF2	2.76297625	2.55893	2.45098875	2.5699975	2.47772375	2.568268375	2.99710625	2.68704	2.2154425	3.11609875	2.3408825	2.43887875	2.536875	2.3171425
TRIB3	0.945936625	0.75457825	1.0997985	1.1135155	0.900567625	0.908866125	1.226480125	0.77091625	0.664998375	0.747532	0.67209	0.795610125	0.813498625	0.800747875
PSMC5	16.572275	15.9701625	15.9570625	15.6819375	17.1588875	16.971375	16.4909875	18.366325	17.1962	17.1623375	16.9629375	17.1863875	17.4066875	17.5742375
EIF2D	4.2455375	3.3499975	3.9408375	3.458895	3.41598125	3.90996625	3.9485325	4.7384225	3.56517625	4.03956	3.8015625	3.93563	3.856085	3.5467875
